"LURN_SAK","INCIDENT_DATE","CATEGORY","STAT","STAT_DESC","ADDRESS","STREET","CITY","ZIP","X_COORDINATE","Y_COORDINATE","INCIDENT_ID","REPORTING_DISTRICT","SEQ","UNIT_ID","UNIT_NAME","DELETED"
18294544,"2017-08-09 15:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","SEPULVEDA BLVD & VERMONT AVE, HARBOR CITY, CA","SEPULVEDA BLVD & VERMONT AVE","HARBOR CITY",,6473470.5523902932,1753416.6883204512,"917-08812-1698","1698","08812","CA0190016","CARSON","N"
18294726,"2017-08-09 18:35:00","WEAPON LAWS","151","WEAPON LAWS: Felony","147TH ST & HAWTHORNE BLVD, LAWNDALE, CA","147TH ST & HAWTHORNE BLVD","LAWNDALE",,6454680.3233237006,1785543.8294312013,"917-07386-0332","0332","07386","CA0190003","SOUTH LOS ANGELES","N"
18294779,"2017-08-09 19:17:00","WEAPON LAWS","151","WEAPON LAWS: Felony","25TH ST E & AVENUE S, PALMDALE, CA","25TH ST E & AVENUE S","PALMDALE",,6536126.499999,2025487.624996,"917-11714-2608","2608","11714","CA01900W9","PALMDALE","N"
18295123,"2017-08-09 21:15:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","11700 HOLMES AVE, LOS ANGELES, CA 90059","11700 HOLMES AVE","LOS ANGELES","90059",6488582.8550869999,1795617.8450719391,"917-12186-2131","2131","12186","CA01900V3","CENTURY","N"
18294927,"2017-08-09 22:15:00","WEAPON LAWS","151","WEAPON LAWS: Felony","ALLSTON ST & OLYMPIC BLVD, LOS ANGELES, CA","ALLSTON ST & OLYMPIC BLVD","LOS ANGELES",,6517453.5744770896,1827414.8514022506,"917-11857-0287","0287","11857","CA0190002","EAST LOS ANGELES","N"
18295034,"2017-08-10 02:13:00","WEAPON LAWS","151","WEAPON LAWS: Felony","4600 OLYMPIC BLVD, LOS ANGELES, CA","4600 OLYMPIC BLVD","LOS ANGELES",,6461147.2400110541,1843140.2250876506,"917-11868-0283","0283","11868","CA0190002","EAST LOS ANGELES","N"
18295040,"2017-08-10 02:21:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","1200 N EASTERN AVE, LOS ANGELES, CA 90063","1200 N EASTERN AVE","LOS ANGELES","90063",6508360.5820899773,1841984.7916459353,"917-11869-0273","0273","11869","CA0190002","EAST LOS ANGELES","N"
18295177,"2017-08-10 03:23:30","WEAPON LAWS","151","WEAPON LAWS: Felony","300 W REEVE ST, COMPTON, CA","300 W REEVE ST","COMPTON",,6492617.1098524919,1781179.3607387186,"917-10265-2836","2836","10265","CA0190042","COMPTON","N"
18295127,"2017-08-10 08:05:39","WEAPON LAWS","151","WEAPON LAWS: Felony","166TH ST & PIONEER BLVD, ARTESIA, CA 90701","166TH ST & PIONEER BLVD","ARTESIA","90701",6536670.6050577825,1778854.9025315575,"917-16920-1348","1348","16920","CA0190013","LAKEWOOD","N"
18295148,"2017-08-10 08:12:00","WEAPON LAWS","151","WEAPON LAWS: Felony","14100 S SHOUP AVE, HAWTHORNE, CA 90250","14100 S SHOUP AVE","HAWTHORNE","90250",6451211.7496256847,1787482.2415545029,"917-07404-0385","0385","07404","CA0190003","SOUTH LOS ANGELES","N"
18295341,"2017-08-10 09:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","700 W AVENUE H-11, LANCASTER, CA","700 W AVENUE H-11","LANCASTER",,6517939.689689816,2080138.5340210097,"017-15563-1121","1121","15563","CA0190024","LANCASTER","N"
18295652,"2017-08-10 13:50:00","WEAPON LAWS","151","WEAPON LAWS: Felony","43500 17TH ST W, LANCASTER, CA 93535","43500 17TH ST W","LANCASTER","93535",6513297.2404249571,2067676.760072306,"917-15587-1126","1126","15587","CA0190024","LANCASTER","N"
18295695,"2017-08-10 17:32:00","WEAPON LAWS","151","WEAPON LAWS: Felony","200 W FOOTHILL BLVD, SAN DIMAS, CA","200 W FOOTHILL BLVD","SAN DIMAS",,6619112.6217420707,1867963.3264109383,"017-00832-3668","3668","00832","CA0190036","NARCOTICS BUREAU","N"
18295843,"2017-08-10 18:13:00","WEAPON LAWS","151","WEAPON LAWS: Felony","400 W PLUM ST, COMPTON, CA 90220","400 W PLUM ST","COMPTON","90220",6491503.7675261237,1787687.375344303,"017-12226-2137","2137","12226","CA01900V3","CENTURY","N"
18295933,"2017-08-10 20:05:12","WEAPON LAWS","151","WEAPON LAWS: Felony","2000 & BAUCHET ST, LOS ANGELES, CA 90012","2000 & BAUCHET ST","LOS ANGELES","90012",6491552.3441439653,1844031.9510564948,"917-01487-5100","5100","01487","CA0190058","MCJ","N"
18296024,"2017-08-10 21:40:00","WEAPON LAWS","151","WEAPON LAWS: Felony","KLINGERMAN AVE & SAN GABRIEL BLVD, ROSEMEAD, CA 91770","KLINGERMAN AVE & SAN GABRIEL BLVD","ROSEMEAD","91770",6534245.629396488,1842509.4334496979,"917-09222-0533","0533","09222","CA0190005","TEMPLE","N"
18296020,"2017-08-10 21:45:00","WEAPON LAWS","151","WEAPON LAWS: Felony","DELACOUR DR & TAINTOR DR, PALMDALE, CA","DELACOUR DR & TAINTOR DR","PALMDALE",,6523237.8839859357,2032110.3253397774,"917-11778-2611","2611","11778","CA01900W9","PALMDALE","N"
18296088,"2017-08-11 00:27:34","WEAPON LAWS","151","WEAPON LAWS: Felony","IRONSTONE & SOLEDAD, CANYON COUNTRY, CA","IRONSTONE & SOLEDAD","CANYON COUNTRY",,,,"917-11308-0631","0631","11308","CA0190006","SANTA CLARITA VALLEY","N"
18296124,"2017-08-11 01:08:00","WEAPON LAWS","151","WEAPON LAWS: Felony","100 E PALMDALE BLVD, PALMDALE, CA","100 E PALMDALE BLVD","PALMDALE",,6522908.4692963297,2033094.3390192015,"017-11786-2611","2611","11786","CA01900W9","PALMDALE","N"
18296223,"2017-08-11 07:15:00","WEAPON LAWS","151","WEAPON LAWS: Felony","43700 CHALLENGER WAY, LANCASTER, CA","43700 CHALLENGER WAY","LANCASTER",,6527848.5671632569,2068860.7406200548,"917-15626-1137","1137","15626","CA0190024","LANCASTER","N"
18296395,"2017-08-11 10:05:20","WEAPON LAWS","151","WEAPON LAWS: Felony",,,,,,,"917-00100-2413","2413","00100","CA0190028","OPER SAFE STREETS BUR","N"
18296696,"2017-08-11 15:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","32ND ST E & AVENUE K-4, LANCASTER, CA","32ND ST E & AVENUE K-4","LANCASTER",,6540085.4208087679,2067120.2045095344,"917-15660-1133","1133","15660","CA0190024","LANCASTER","N"
18296716,"2017-08-11 15:51:00","WEAPON LAWS","151","WEAPON LAWS: Felony","GILMAN RD & STODDARD WAY, CITY OF INDUSTRY, CA","GILMAN RD & STODDARD WAY","CITY OF INDUSTRY",,,,"917-09901-1412","1412","09901","CA0190014","INDUSTRY","N"
18296862,"2017-08-11 18:25:00","WEAPON LAWS","151","WEAPON LAWS: Felony","10700 BUDLONG AVE, LOS ANGELES, CA","10700 BUDLONG AVE","LOS ANGELES",,6471749.5802431116,1799996.9543530506,"917-07451-0375","0375","07451","CA0190003","SOUTH LOS ANGELES","N"
18296957,"2017-08-11 19:34:00","WEAPON LAWS","151","WEAPON LAWS: Felony","POEMA PL & TOPANGA CANYON BLVD, CHATSWORTH, CA","POEMA PL & TOPANGA CANYON BLVD","CHATSWORTH",,6379004.3280371539,1924252.7069609177,"917-04609-2257","2257","04609","CA0190022","MALIBU/LOST HILLS","N"
18296959,"2017-08-11 20:10:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","PLACERITA CANYON RD & RUNNING HORSE RD, SANTA CLARITA, CA","PLACERITA CANYON RD & RUNNING HORSE RD","SANTA CLARITA",,6421494.407428,1961194.020504,"917-11349-0652","0652","11349","CA0190006","SANTA CLARITA VALLEY","N"
18297011,"2017-08-11 20:50:00","WEAPON LAWS","151","WEAPON LAWS: Felony","11TH ST E & PALMDALE BLVD, PALMDALE, CA","11TH ST E & PALMDALE BLVD","PALMDALE",,6528673.4317545751,2033320.1482410349,"917-11834-2610","2610","11834","CA01900W9","PALMDALE","N"
18297068,"2017-08-11 21:03:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","2900 E DOMINGUEZ ST, CARSON, CA 90810","2900 E DOMINGUEZ ST","CARSON","90810",6497451.3203862691,1764014.5970947389,"917-08914-1622","1622","08914","CA0190016","CARSON","N"
18297061,"2017-08-11 21:56:00","WEAPON LAWS","151","WEAPON LAWS: Felony","8900 GARVEY AVE, ROSEMEAD, CA 91770","8900 GARVEY AVE","ROSEMEAD","91770",6538921.494805892,1845449.1252237353,"917-09275-0534","0534","09275","CA0190005","TEMPLE","N"
18297093,"2017-08-11 22:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","45200 23RD ST E, LANCASTER, CA 93535","45200 23RD ST E","LANCASTER","93535",6535452.499560507,2078915.8704857589,"917-15691-1135","1135","15691","CA0190024","LANCASTER","N"
18297138,"2017-08-11 23:03:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","400 W MARIPOSA ST, ALTADENA, CA 91001","400 W MARIPOSA ST","ALTADENA","91001",6514167.3593944116,1893533.532216338,"917-02290-0771","0771","02290","CA0190007","ALTADENA","N"
18297191,"2017-08-12 01:20:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","HASLEY CANYON RD, CASTAIC, CA","HASLEY CANYON RD","CASTAIC",,,,"917-11360-0675","0675","11360","CA0190006","SANTA CLARITA VALLEY","N"
18297194,"2017-08-12 01:45:00","WEAPON LAWS","151","WEAPON LAWS: Felony","13200 VALLEY BLVD, BASSETT, CA 91746","13200 VALLEY BLVD","BASSETT","91746",6562439.6811483502,1840590.3837335301,"917-09923-1462","1462","09923","CA0190014","INDUSTRY","N"
18297342,"2017-08-12 09:09:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","CANOGA AVE & MAYAN RD, CHATSWORTH, CA","CANOGA AVE & MAYAN RD","CHATSWORTH",,6381718.7214516634,1923086.8622747832,"917-04617-2258","2258","04617","CA0190022","MALIBU/LOST HILLS","N"
18297354,"2017-08-12 09:38:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","900 W 134TH PL, COMPTON, CA","900 W 134TH PL","COMPTON",,6488323.3465176327,1789578.0048043204,"917-10364-2812","2812","10364","CA0190042","COMPTON","N"
18297501,"2017-08-12 12:34:00","WEAPON LAWS","151","WEAPON LAWS: Felony","LOWER AZUSA RD & ROSEMEAD BLVD, ROSEMEAD, CA 91770","LOWER AZUSA RD & ROSEMEAD BLVD","ROSEMEAD","91770",6539479.1287320694,1854109.4628571633,"017-09301-0530","0530","09301","CA0190005","TEMPLE","N"
18297557,"2017-08-12 13:15:00","WEAPON LAWS","151","WEAPON LAWS: Felony","100 UNIVERSAL CITY PLZ, UNIVERSAL CITY, CA","100 UNIVERSAL CITY PLZ","UNIVERSAL CITY",,6453187.9860320305,1873027.4336998207,"917-04304-0980","0980","04304","CA0190009","WEST HOLLYWOOD","N"
18297633,"2017-08-12 15:34:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","1200 HACIENDA BLVD, HACIENDA HEIGHTS, CA","1200 HACIENDA BLVD","HACIENDA HEIGHTS",,6572500.0648753643,1825277.0279484254,"917-09939-1478","1478","09939","CA0190014","INDUSTRY","N"
18297802,"2017-08-12 19:43:00","WEAPON LAWS","151","WEAPON LAWS: Felony","4600 E 56TH ST, MAYWOOD, CA","4600 E 56TH ST","MAYWOOD",,6506485.0605161479,1818587.6030175684,"917-12018-0251","0251","12018","CA0190002","EAST LOS ANGELES","N"
18297778,"2017-08-12 20:26:00","WEAPON LAWS","151","WEAPON LAWS: Felony","165TH ST E & AVENUE O, LANCASTER, CA 93535","165TH ST E & AVENUE O","LANCASTER","93535",6611085.6346501401,2046773.601637909,"917-15744-1197","1197","15744","CA0190024","LANCASTER","N"
18297911,"2017-08-13 00:52:00","WEAPON LAWS","151","WEAPON LAWS: Felony","116TH PL & VERMONT AVE, LOS ANGELES, CA","116TH PL & VERMONT AVE","LOS ANGELES",,6473095.2239185488,1796352.4619591422,"917-07494-0378","0378","07494","CA0190003","SOUTH LOS ANGELES","N"
18297961,"2017-08-13 03:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","12000 AVALON BLVD, LOS ANGELES, CA 90061","12000 AVALON BLVD","LOS ANGELES","90061",6481235.4472639924,1794646.8521041176,"917-12350-2140","2140","12350","CA01900V3","CENTURY","N"
18297984,"2017-08-13 03:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","CALDWELL ST & GUNLOCK AVE, COMPTON, CA","CALDWELL ST & GUNLOCK AVE","COMPTON",,6488873.0461587673,1780181.2209175555,"917-10397-2833","2833","10397","CA0190042","COMPTON","N"
18298342,"2017-08-13 08:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","SAND CANYON RD & SOLEDAD CANYON RD, CANYON COUNTRY, CA","SAND CANYON RD & SOLEDAD CANYON RD","CANYON COUNTRY",,6433901.2037882004,1978010.589138817,"917-11428-0631","0631","11428","CA0190006","SANTA CLARITA VALLEY","N"
18298138,"2017-08-13 09:55:00","WEAPON LAWS","151","WEAPON LAWS: Felony","COMPTON BLVD & WHITE AVE, COMPTON, CA","COMPTON BLVD & WHITE AVE","COMPTON",,6502311.3814708423,1784642.5879234159,"917-10409-2846","2846","10409","CA0190042","COMPTON","N"
18298210,"2017-08-13 13:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","OAKHEATH PL & OAKHEATH DR, HARBOR CITY, CA","OAKHEATH PL & OAKHEATH DR","HARBOR CITY",,6470804.4487806251,1753305.0089731615,"917-08974-1698","1698","08974","CA0190016","CARSON","N"
18298199,"2017-08-13 13:30:11","WEAPON LAWS","151","WEAPON LAWS: Felony","1800 E PINE ST, COMPTON, CA","1800 E PINE ST","COMPTON",,6500151.9230958633,1788925.3100942406,"917-10413-2825","2825","10413","CA0190042","COMPTON","N"
18299279,"2017-08-13 16:15:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","1800 DOVERGLEN WAY, HACIENDA HEIGHTS, CA 91745","1800 DOVERGLEN WAY","HACIENDA HEIGHTS","91745",6579798.4396998985,1818693.7665421306,"917-10016-1470","1470","10016","CA0190014","INDUSTRY","N"
18298350,"2017-08-13 17:11:00","WEAPON LAWS","151","WEAPON LAWS: Felony","11900 FIRESTONE BLVD, NORWALK, CA","11900 FIRESTONE BLVD","NORWALK",,6538025.3428210691,1789925.3056095091,"017-11637-0454","0454","11637","CA0190004","NORWALK","N"
18298509,"2017-08-13 22:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","17400 CALUTTA ST, VALINDA, CA 91744","17400 CALUTTA ST","VALINDA","91744",6586198.5077781361,1828513.3957732902,"017-09979-1442","1442","09979","CA0190014","INDUSTRY","N"
18298854,"2017-08-13 23:00:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","DUNHAM & DUNCAN AVE, COMMERCE, CA","DUNHAM & DUNCAN AVE","COMMERCE",,6509591.2988904836,1827123.0393407026,"917-12086-0241","0241","12086","CA0190002","EAST LOS ANGELES","N"
18299022,"2017-08-14 10:25:00","WEAPON LAWS","151","WEAPON LAWS: Felony","400 BAUCHET ST, LOS ANGELES, CA 90012","400 BAUCHET ST","LOS ANGELES","90012",6491680.1146679176,1843985.3207699372,"917-03376-5800","5800","03376","CA01900U2","TTCF","N"
18299113,"2017-08-14 14:15:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","44900 10TH ST W, LANCASTER, CA 93534","44900 10TH ST W","LANCASTER","93534",6517479.2122073816,2077102.9309485878,"917-15824-1122","1122","15824","CA0190024","LANCASTER","N"
18299131,"2017-08-14 15:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","200 W 232ND PL, CARSON, CA","200 W 232ND PL","CARSON",,6476515.0635054428,1755198.0022047146,"917-09020-1623","1623","09020","CA0190016","CARSON","N"
18299206,"2017-08-14 17:10:00","WEAPON LAWS","151","WEAPON LAWS: Felony","CLARESSA AVE & MAPLEDALE ST, NORWALK, CA 90650","CLARESSA AVE & MAPLEDALE ST","NORWALK","90650",6546999.1466574287,1785543.6643064888,"917-11678-0459","0459","11678","CA0190004","NORWALK","N"
18299452,"2017-08-14 22:40:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","AVALON BLVD & VICTORIA ST, CARSON, CA","AVALON BLVD & VICTORIA ST","CARSON",,6480867.497363193,1774076.8721949025,"017-09032-1630","1630","09032","CA0190016","CARSON","N"
18299648,"2017-08-15 07:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","8600 IVY ST, LOS ANGELES, CA 90002","8600 IVY ST","LOS ANGELES","90002",6490662.9932437148,1807775.1202550647,"917-12449-2175","2175","12449","CA01900V3","CENTURY","N"
18300425,"2017-08-15 20:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","10300 HUNT AVE, SOUTH GATE, CA 90280","10300 HUNT AVE","SOUTH GATE","90280",6503133.2534690294,1799882.4951017934,"917-00839-3621","3621","00839","CA0190036","NARCOTICS BUREAU","N"
18300552,"2017-08-15 21:58:00","WEAPON LAWS","151","WEAPON LAWS: Felony","2600 W BENETTE ST, COMPTON, CA","2600 W BENETTE ST","COMPTON",,6484377.4320542142,1779591.4062093699,"917-10545-2831","2831","10545","CA0190042","COMPTON","N"
18300505,"2017-08-15 22:32:00","WEAPON LAWS","151","WEAPON LAWS: Felony","113TH ST & PRAIRIE AVE, INGLEWOOD, CA","113TH ST & PRAIRIE AVE","INGLEWOOD",,6457347.0048698634,1797789.7900199844,"917-07599-0383","0383","07599","CA0190003","SOUTH LOS ANGELES","N"
18300546,"2017-08-15 23:25:00","WEAPON LAWS","151","WEAPON LAWS: Felony","19000 S GRANDEE AVE, CARSON, CA 90746","19000 S GRANDEE AVE","CARSON","90746",6488849.5228889212,1770547.2743037213,"917-09072-1616","1616","09072","CA0190016","CARSON","N"
18300555,"2017-08-15 23:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","1000 S EASTERN AVE, LOS ANGELES, CA","1000 S EASTERN AVE","LOS ANGELES",,6508605.0564771853,1839680.4718947825,"917-12183-0279","0279","12183","CA0190002","EAST LOS ANGELES","N"
18300571,"2017-08-16 00:56:00","WEAPON LAWS","151","WEAPON LAWS: Felony","6200 COMPTON AVE, LOS ANGELES, CA 90001","6200 COMPTON AVE","LOS ANGELES","90001",6486629.1808262421,1816513.3378814748,"917-12506-2170","2170","12506","CA01900V3","CENTURY","N"
18300582,"2017-08-16 06:55:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","3500 SLAUSON AVE, LOS ANGELES, CA","3500 SLAUSON AVE","LOS ANGELES",,6460507.7000505244,1818491.6339135056,"917-02226-2768","2768","02226","CA0190065","MARINA DEL REY","N"
18300848,"2017-08-16 10:43:00","WEAPON LAWS","151","WEAPON LAWS: Felony","1200 131ST ST, COMPTON, CA 90220","1200 131ST ST","COMPTON","90220",6487369.3606757708,1790851.8797941376,"917-12526-2132","2132","12526","CA01900V3","CENTURY","N"
18301091,"2017-08-16 14:20:00","WEAPON LAWS","151","WEAPON LAWS: Felony","PAINTER AVE & REIS ST, WHITTIER, CA 90605","PAINTER AVE & REIS ST","WHITTIER","90605",6547285.1059652744,1803745.1228631092,"917-11767-0491","0491","11767","CA0190004","NORWALK","N"
18301130,"2017-08-16 16:40:00","WEAPON LAWS","151","WEAPON LAWS: Felony","105TH ST & CIMARRON ST, LOS ANGELES, CA 90047","105TH ST & CIMARRON ST","LOS ANGELES","90047",6465869.3848422859,1801094.8620522555,"017-07614-0373","0373","07614","CA0190003","SOUTH LOS ANGELES","N"
18301553,"2017-08-16 17:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","1900 E 122ND ST, LOS ANGELES, CA 90059","1900 E 122ND ST","LOS ANGELES","90059",6490417.986639,1793942.93474,"917-12567-2136","2136","12567","CA01900V3","CENTURY","N"
18301337,"2017-08-16 18:19:00","WEAPON LAWS","151","WEAPON LAWS: Felony","98TH ST & BUDLONG AVE, LOS ANGELES, CA 90044","98TH ST & BUDLONG AVE","LOS ANGELES","90044",6471925.6914471667,1803336.6685392985,"017-07618-0371","0371","07618","CA0190003","SOUTH LOS ANGELES","N"
18301438,"2017-08-16 19:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","38700 20TH ST E, PALMDALE, CA 93550","38700 20TH ST E","PALMDALE","93550",6533398.4122994347,2035420.8309957343,"917-12066-2608","2608","12066","CA01900W9","PALMDALE","N"
18301460,"2017-08-16 20:00:00","WEAPON LAWS","151","WEAPON LAWS: Felony","EASTERN AVE & OLYMPIC BLVD, LOS ANGELES, CA","EASTERN AVE & OLYMPIC BLVD","LOS ANGELES",,6508971.9986558706,1829308.3548288455,"917-12231-0279","0279","12231","CA0190002","EAST LOS ANGELES","N"
18303047,"2017-08-17 00:14:00","WEAPON LAWS","151","WEAPON LAWS: Felony","1100 E AVENUE Q-4, PALMDALE, CA","1100 E AVENUE Q-4","PALMDALE",,6529234.237494465,2034725.8762295311,"917-12113-2610","2610","12113","CA01900W9","PALMDALE","N"
18303105,"2017-08-17 10:00:00","WEAPON LAWS","153","WEAPON LAWS: Shooting, Unlawful","11800 NORMANDIE AVE, LOS ANGELES, CA 90044","11800 NORMANDIE AVE","LOS ANGELES","90044",6470621.7697338453,1795017.4427030603,"917-07658-0378","0378","07658","CA0190003","SOUTH LOS ANGELES","N"
18302310,"2017-08-17 10:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","800 W PALMER ST, COMPTON, CA","800 W PALMER ST","COMPTON",,6489117.1094136517,1785236.7128761569,"917-10624-2811","2811","10624","CA0190042","COMPTON","N"
18302513,"2017-08-17 14:11:00","WEAPON LAWS","151","WEAPON LAWS: Felony","11000 ROSECRANS AVE, NORWALK, CA 90650","11000 ROSECRANS AVE","NORWALK","90650",6531437.4835311649,1786895.4226724848,"917-11820-0453","0453","11820","CA0190004","NORWALK","N"
18302565,"2017-08-17 14:30:00","WEAPON LAWS","151","WEAPON LAWS: Felony","1200 S LANCEWOOD AVE, HACIENDA HEIGHTS, CA","1200 S LANCEWOOD AVE","HACIENDA HEIGHTS",,6572931.0560285216,1825703.3852840767,"917-10148-1473","1473","10148","CA0190014","INDUSTRY","N"
18302687,"2017-08-17 16:50:00","WEAPON LAWS","151","WEAPON LAWS: Felony","11TH ST E & AVENUE Q-3, PALMDALE, CA","11TH ST E & AVENUE Q-3","PALMDALE",,6528648.8648667783,2035076.4788994335,"917-12098-2610","2610","12098","CA01900W9","PALMDALE","N"
18302699,"2017-08-17 17:03:00","WEAPON LAWS","151","WEAPON LAWS: Felony","49600 GORMAN POST RD, GORMAN, CA","49600 GORMAN POST RD","GORMAN",,6306329.4076845329,2113061.9934796831,"917-11648-0680","0680","11648","CA0190006","SANTA CLARITA VALLEY","N"
18302741,"2017-08-17 17:40:00","WEAPON LAWS","151","WEAPON LAWS: Felony","11TH ST E & AVENUE Q, PALMDALE, CA","11TH ST E & AVENUE Q","PALMDALE",,6528631.9579309272,2036139.5242783783,"917-12100-2610","2610","12100","CA01900W9","PALMDALE","N"
18302824,"2017-08-17 19:34:00","WEAPON LAWS","151","WEAPON LAWS: Felony","DEL AMO BLVD & SANTA FE AVE, RANCHO DOMINGUEZ, CA 90220","DEL AMO BLVD & SANTA FE AVE","RANCHO DOMINGUEZ","90220",6497385.5278220288,1766640.8201859018,"017-09166-1692","1692","09166","CA0190016","CARSON","N"
18302944,"2017-08-17 21:18:00","WEAPON LAWS","151","WEAPON LAWS: Felony","300 W COMPTON BLVD, COMPTON, CA","300 W COMPTON BLVD","COMPTON",,6492737.1018566638,1784696.8645484035,"917-10662-2814","2814","10662","CA0190042","COMPTON","N"
18302925,"2017-08-17 21:26:31","WEAPON LAWS","151","WEAPON LAWS: Felony","51500 N PEACE VALLEY RD, LEBEC, CA","51500 N PEACE VALLEY RD","LEBEC",,,,"917-11666-0689","0689","11666","CA0190006","SANTA CLARITA VALLEY","N"
18302990,"2017-08-17 22:44:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","7700 FOUNTAIN AVE, WEST HOLLYWOOD, CA 90046","7700 FOUNTAIN AVE","WEST HOLLYWOOD","90046",6453435.8143943809,1856918.0583435141,"917-04411-0974","0974","04411","CA0190009","WEST HOLLYWOOD","N"
18303019,"2017-08-17 23:29:00","WEAPON LAWS","152","WEAPON LAWS: Misdemeanor","13000 VALLEY BLVD, BASSETT, CA 91746","13000 VALLEY BLVD","BASSETT","91746",6561219.1015339587,1841649.5054582343,"017-10173-1462","1462","10173","CA0190014","INDUSTRY","N"
